escenario,operacion,t_rel_s,latencia_ms,servicio_ms,espera_cola_ms,estado,bytes,error
oficina x245,panel en vivo,16.88,5.2,4.0,1.2,200,42,
oficina x245,estado del sistema,16.881,7.59,7.07,0.52,200,318,
oficina x245,eventos recientes,16.881,6.7,5.02,1.68,200,14691,
oficina x245,estado del sistema,16.896,4.97,4.17,0.81,200,318,
oficina x245,panel en vivo,16.903,2.64,2.22,0.43,200,42,
oficina x245,panel en vivo,16.905,2.53,2.47,0.06,200,42,
oficina x245,resumen de video,16.907,4.55,4.31,0.24,200,13773,
oficina x245,resumen de video,16.912,5.98,5.24,0.74,200,13773,
oficina x245,eventos recientes,16.915,5.63,4.81,0.82,200,14691,
oficina x245,panel en vivo,16.917,3.77,3.09,0.68,200,42,
oficina x245,panel en vivo,16.921,2.79,2.1,0.69,200,42,
oficina x245,eventos recientes,16.933,3.51,2.83,0.68,200,14691,
oficina x245,panel en vivo,16.941,7.74,6.92,0.82,200,42,
oficina x245,estado del sistema,16.942,3.79,3.24,0.55,200,318,
oficina x245,eventos recientes,16.945,4.64,3.31,1.33,200,14691,
oficina x245,eventos recientes,16.951,3.05,2.84,0.21,200,14691,
oficina x245,resumen de video,16.954,22.91,22.48,0.44,200,13773,
oficina x245,eventos recientes,16.954,22.83,21.99,0.84,200,14691,
oficina x245,eventos recientes,16.956,20.27,19.03,1.24,200,14691,
oficina x245,panel en vivo,16.956,5.85,4.82,1.03,200,42,
oficina x245,estado del sistema,16.959,16.73,16.15,0.58,200,318,
oficina x245,eventos recientes,16.961,19.28,18.33,0.95,200,14691,
oficina x245,panel en vivo,16.962,27.88,26.33,1.55,200,42,
oficina x245,panel en vivo,16.962,17.03,16.87,0.16,200,42,
oficina x245,panel en vivo,16.965,25.73,23.04,2.69,200,42,
oficina x245,resumen de video,16.966,29.05,27.54,1.51,200,13773,
oficina x245,panel en vivo,16.967,22.14,20.36,1.78,200,42,
oficina x245,abrir ficha,16.969,3.4,2.33,1.08,200,1045,
oficina x245,resumen de video,16.97,34.67,29.82,4.85,200,13773,
oficina x245,eventos recientes,16.971,22.82,17.87,4.96,200,14691,
oficina x245,eventos recientes,16.972,21.5,21.18,0.32,200,14691,
oficina x245,eventos recientes,16.974,22.03,20.61,1.43,200,14691,
oficina x245,quien es quien,16.975,3.89,3.31,0.58,200,3475,
oficina x245,panel en vivo,16.977,15.51,15.04,0.46,200,42,
oficina x245,panel en vivo,16.985,7.83,7.68,0.15,200,42,
oficina x245,panel en vivo,16.985,5.62,4.24,1.39,200,42,
oficina x245,panel en vivo,16.986,7.05,5.46,1.58,200,42,
oficina x245,eventos recientes,16.989,5.8,5.44,0.36,200,14691,
oficina x245,resumen de video,16.992,13.46,11.71,1.75,200,13773,
oficina x245,panel en vivo,16.994,8.37,6.51,1.86,200,42,
oficina x245,estado del sistema,16.997,7.92,6.91,1.01,200,318,
oficina x245,eventos recientes,16.999,6.55,5.96,0.59,200,14691,
oficina x245,eventos recientes,17.0,6.63,5.94,0.69,200,14691,
oficina x245,panel en vivo,17.001,5.69,5.1,0.58,200,42,
oficina x245,eventos recientes,17.005,4.69,2.76,1.93,200,14691,
oficina x245,eventos recientes,17.012,3.72,2.66,1.06,200,14691,
oficina x245,panel en vivo,17.02,4.37,4.13,0.24,200,42,
oficina x245,buscar contacto,17.022,3.62,2.98,0.64,200,551,
oficina x245,panel en vivo,17.024,3.62,2.99,0.63,200,42,
oficina x245,panel en vivo,17.029,4.74,2.26,2.48,200,42,
oficina x245,panel en vivo,17.031,5.32,4.99,0.33,200,42,
