escenario,operacion,t_rel_s,latencia_ms,servicio_ms,espera_cola_ms,estado,bytes,error
sostenido 20rps,resumen,8.326,148.57,148.19,0.38,200,230,
sostenido 20rps,listar libreta,8.36,82.14,81.17,0.97,200,64586,
sostenido 20rps,etiquetas,8.499,31.36,30.66,0.7,200,236,
sostenido 20rps,listar libreta,8.61,791.43,790.96,0.47,200,64667,
sostenido 20rps,etiquetas,8.641,268.86,267.91,0.95,200,236,
sostenido 20rps,buscar por texto,8.708,468.52,467.96,0.56,200,32185,
sostenido 20rps,listar libreta,8.716,758.55,758.06,0.49,200,64669,
sostenido 20rps,listar libreta,8.734,695.97,695.46,0.51,200,64586,
sostenido 20rps,buscar por texto,8.766,428.87,427.75,1.11,200,32677,
sostenido 20rps,listar libreta,8.771,525.94,525.37,0.57,200,64669,
sostenido 20rps,buscar por texto,8.819,347.66,347.19,0.47,200,32151,
sostenido 20rps,resumen,8.907,162.3,160.47,1.83,200,230,
sostenido 20rps,resumen,8.911,163.88,163.08,0.8,200,230,
sostenido 20rps,listar libreta,8.925,577.0,576.64,0.36,200,64721,
sostenido 20rps,abrir ficha,8.993,116.68,115.37,1.31,200,1275,
sostenido 20rps,listar libreta,9.186,359.59,358.39,1.2,200,64667,
sostenido 20rps,listar libreta,9.34,222.08,221.12,0.96,200,64721,
sostenido 20rps,resumen,9.347,154.46,153.35,1.11,200,230,
sostenido 20rps,abrir ficha,9.377,71.15,70.69,0.46,200,1271,
sostenido 20rps,etiquetas,9.389,45.98,45.09,0.89,200,236,
sostenido 20rps,abrir ficha,9.425,59.67,59.15,0.52,200,1288,
sostenido 20rps,buscar por texto,9.536,101.48,100.8,0.69,200,32269,
sostenido 20rps,resumen,9.589,155.51,154.9,0.61,200,230,
sostenido 20rps,resumen,9.703,152.63,152.14,0.49,200,230,
sostenido 20rps,abrir ficha,9.723,39.18,38.11,1.07,200,1281,
sostenido 20rps,abrir ficha,9.731,31.2,31.05,0.15,200,1283,
sostenido 20rps,listar libreta,9.848,1110.29,1109.39,0.9,200,64721,
sostenido 20rps,abrir ficha,9.88,922.32,921.2,1.12,200,1291,
sostenido 20rps,abrir ficha,9.94,933.58,932.61,0.97,200,1283,
sostenido 20rps,listar libreta,9.952,2499.99,2498.86,1.13,200,64586,
sostenido 20rps,listar libreta,9.981,1257.81,1257.63,0.18,200,64667,
sostenido 20rps,abrir ficha,10.048,768.27,767.28,0.99,200,1294,
sostenido 20rps,listar libreta,10.15,1485.69,1484.74,0.95,200,64669,
sostenido 20rps,abrir ficha,10.17,724.58,722.96,1.62,200,1290,
sostenido 20rps,etiquetas,10.193,584.4,584.01,0.39,200,236,
sostenido 20rps,resumen,10.272,601.47,601.04,0.42,200,230,
sostenido 20rps,resumen,10.294,614.99,614.6,0.39,200,230,
sostenido 20rps,buscar por texto,10.301,888.57,888.12,0.45,200,32182,
sostenido 20rps,listar libreta,10.357,1418.12,1416.96,1.16,200,64667,
sostenido 20rps,listar libreta,10.481,1676.86,1676.53,0.33,200,64721,
sostenido 20rps,buscar por texto,10.51,1086.99,1086.68,0.31,200,32267,
sostenido 20rps,buscar por texto,10.518,744.85,743.84,1.01,200,32196,
sostenido 20rps,filtrar,10.54,859.93,858.93,1.0,200,32452,
sostenido 20rps,buscar por texto,10.541,1038.55,1037.81,0.75,200,32233,
sostenido 20rps,listar libreta,10.553,1638.27,1637.12,1.15,200,64669,
sostenido 20rps,abrir ficha,10.564,430.29,428.36,1.93,200,1285,
sostenido 20rps,resumen,10.575,486.36,485.63,0.72,200,230,
sostenido 20rps,filtrar,10.597,995.25,994.31,0.93,200,32446,
sostenido 20rps,buscar por texto,10.607,959.83,959.05,0.78,200,32206,
sostenido 20rps,buscar por texto,10.685,1160.59,1159.65,0.94,200,32185,
sostenido 20rps,etiquetas,10.731,383.2,382.36,0.84,200,236,
sostenido 20rps,resumen,10.894,370.47,370.01,0.46,200,230,
sostenido 20rps,abrir ficha,10.911,397.08,396.64,0.44,200,1293,
sostenido 20rps,listar libreta,11.102,1826.58,1825.83,0.75,200,64721,
sostenido 20rps,buscar por texto,11.289,902.12,900.15,1.98,200,32236,
sostenido 20rps,listar libreta,11.329,1523.64,1522.85,0.79,200,64721,
sostenido 20rps,filtrar,11.345,953.21,952.75,0.46,200,32398,
sostenido 20rps,listar libreta,11.368,1379.02,1378.11,0.91,200,64586,
sostenido 20rps,abrir ficha,11.389,301.35,300.91,0.44,200,1275,
sostenido 20rps,listar libreta,11.41,1299.25,1299.01,0.24,200,64586,
sostenido 20rps,listar libreta,11.472,1492.14,1491.85,0.29,200,64667,
sostenido 20rps,etiquetas,11.475,174.84,174.53,0.3,200,236,
sostenido 20rps,listar libreta,11.617,1285.07,1284.23,0.85,200,64667,
sostenido 20rps,etiquetas,11.657,70.92,69.97,0.95,200,236,
sostenido 20rps,resumen,11.663,158.13,157.4,0.73,200,230,
sostenido 20rps,listar libreta,11.704,1560.51,1559.73,0.78,200,64667,
sostenido 20rps,abrir ficha,11.778,121.94,121.74,0.21,200,1277,
sostenido 20rps,listar libreta,11.8,1287.89,1287.21,0.68,200,64586,
sostenido 20rps,listar libreta,11.816,1538.94,1538.45,0.49,200,64586,
sostenido 20rps,listar libreta,11.989,991.01,990.02,0.99,200,64586,
sostenido 20rps,abrir ficha,12.126,131.12,130.05,1.08,200,1271,
sostenido 20rps,abrir ficha,12.188,115.91,114.74,1.17,200,1291,
sostenido 20rps,filtrar,12.202,607.74,607.21,0.53,200,32448,
sostenido 20rps,resumen,12.284,157.86,157.14,0.71,200,230,
sostenido 20rps,etiquetas,12.301,78.79,78.18,0.61,200,236,
sostenido 20rps,etiquetas,12.333,62.06,61.27,0.79,200,236,
sostenido 20rps,buscar por texto,12.396,664.1,663.89,0.21,200,32311,
sostenido 20rps,buscar por texto,12.536,710.02,709.33,0.69,200,32182,
sostenido 20rps,resumen,12.584,174.43,173.84,0.58,200,230,
sostenido 20rps,listar libreta,12.631,940.06,939.49,0.58,200,64667,
sostenido 20rps,buscar por texto,12.633,764.76,764.51,0.25,200,32353,
sostenido 20rps,filtrar,12.657,838.68,838.03,0.65,200,32306,
sostenido 20rps,resumen,12.657,271.53,270.69,0.84,200,230,
sostenido 20rps,buscar por texto,12.857,707.53,706.47,1.05,200,32267,
sostenido 20rps,buscar por texto,12.905,739.29,738.79,0.5,200,32224,
sostenido 20rps,listar libreta,12.907,947.55,947.26,0.3,200,64667,
sostenido 20rps,listar libreta,12.949,758.86,757.77,1.09,200,64586,
sostenido 20rps,etiquetas,13.044,59.98,59.64,0.34,200,236,
sostenido 20rps,historial de la ficha,13.088,251.73,251.56,0.18,200,11835,
sostenido 20rps,abrir ficha,13.137,83.87,83.6,0.28,200,1298,
sostenido 20rps,filtrar,13.178,502.36,502.12,0.23,200,32452,
sostenido 20rps,etiquetas,13.181,48.39,47.72,0.67,200,236,
sostenido 20rps,buscar por texto,13.199,522.83,522.43,0.4,200,32269,
sostenido 20rps,resumen,13.28,237.0,235.91,1.1,200,230,
sostenido 20rps,resumen,13.286,230.55,230.23,0.32,200,230,
sostenido 20rps,resumen,13.347,257.18,256.98,0.2,200,230,
sostenido 20rps,resumen,13.361,260.88,259.96,0.92,200,230,
sostenido 20rps,listar libreta,13.361,445.04,443.99,1.06,200,64721,
sostenido 20rps,listar libreta,13.371,511.03,510.78,0.25,200,64667,
sostenido 20rps,buscar por texto,13.374,471.83,471.15,0.68,200,32203,
sostenido 20rps,resumen,13.396,286.85,286.25,0.6,200,230,
sostenido 20rps,listar libreta,13.434,464.16,462.25,1.91,200,64586,
sostenido 20rps,listar libreta,13.626,287.27,286.84,0.43,200,64667,
sostenido 20rps,etiquetas,13.736,43.32,42.2,1.13,200,236,
sostenido 20rps,abrir ficha,13.827,45.56,44.82,0.74,200,1272,
sostenido 20rps,buscar por texto,13.89,52.32,50.19,2.13,200,32196,
sostenido 20rps,abrir ficha,14.034,11.89,11.12,0.76,200,1268,
